18.085,29328.63992,162397.4792,23099.90741,40556.21533
18.090,29229.89033,162258.7151,24262.42083,41491.72786
18.095,28995.02096,162234.5407,25384.81435,42510.15156
18.100,27728.04647,162519.2408,26923.30449,43704.13733
18.105,26480.11151,163473.0806,28916.79728,45454.65893
18.110,24760.76485,164310.7044,30322.9765,46937.6925
18.115,21491.39177,165425.2906,30840.91511,48135.27911
18.120,18025.31632,166570.7779,30822.45929,48991.50663
18.125,13978.32512,167901.272,30093.27153,49507.95356
18.130,9590.290623,169390.702,28899.56668,49944.05594
18.135,6049.710179,171196.3904,27793.71126,50700.09665
18.140,3347.478686,173637.6736,26986.81709,51224.90829
18.145,1850.761491,175987.523,26533.98898,51692.22776
18.150,1194.719133,178350.5514,26481.05468,52339.15799
18.155,3201.07553,179905.9484,26893.65502,53591.78198
18.160,7034.717705,179696.5952,27774.91633,54632.02302
18.165,11525.24607,176972.214,28621.02747,54716.92255
18.170,16624.03801,172341.7505,29035.78098,54302.60813
18.175,22370.73501,166736.3909,29545.22054,53952.55844
18.180,27150.50733,161418.0125,30045.47705,53432.82832
18.185,30859.49648,156133.9556,30938.12212,52797.80238
18.190,33396.83433,151147.9801,31953.49736,52224.82945
18.195,35255.1052,146221.365,32622.23572,51432.1142
18.200,36568.10879,142065.0683,32305.39396,51050.82068
18.205,36961.01611,138700.6356,31300.74206,50729.7697
18.210,36802.44995,136918.8651,29882.57149,50041.87286
18.215,37182.70999,136055.1848,29009.30476,49072.79221
18.220,37605.33213,135671.7404,27978.87094,48052.68953
18.225,37846.04946,137075.6209,27115.29929,47524.71741
18.230,38445.82284,139257.1954,26645.22983,47189.33611
18.235,39626.30008,141653.9955,26595.04435,47214.10411
18.240,40701.6019,144097.8919,26136.10902,46716.51102
18.245,40939.36082,146535.0818,25786.4161,46459.01982
18.250,40566.50187,147560.2746,25154.423,46776.39179
18.255,39391.84868,147312.7828,24698.57799,46785.15416
18.260,37261.50613,145826.236,24376.49233,46761.64361
18.265,35101.64071,144307.7214,24250.65044,46592.23146
18.270,32343.53558,141163.8668,24131.18068,46336.64149
18.275,29755.89062,136091.6914,23561.08215,45623.49071
18.280,27444.69699,131938.3902,23089.37274,44779.35984
18.285,25861.27294,127911.7172,22632.91917,43799.35656
18.290,24326.04267,124401.2382,22535.44031,42584.48589
18.295,22909.74295,121511.8747,22378.3468,41125.89686
18.300,22863.1717,118870.5249,22666.15877,39954.81115
18.305,23767.44432,115824.3224,23109.80762,38376.10347
18.310,25290.46402,114050.6395,23687.53874,37136.54203
18.315,25906.12301,112367.7944,23965.16434,35634.08218
18.320,25606.27751,110623.4661,24291.34407,33996.94184
18.325,24577.20639,109020.0005,24686.76858,32342.96574
18.330,22783.85814,107034.3413,24376.59684,31301.46437
18.335,21370.83817,105966.0111,24812.1792,31527.95761
18.340,20012.44827,105297.4579,25803.7078,32170.8757
18.345,18966.43273,105324.7924,26429.99837,31524.21595
18.350,18769.05295,105839.2451,27512.89037,30616.89707
18.355,18253.16749,107101.3123,28961.37261,30084.91889
18.360,18212.77938,108440.2371,30404.03801,29891.88472
18.365,18129.37523,110219.5086,31619.28443,29689.60524
18.370,18220.64604,112402.23,32457.93825,31928.59345
18.375,19517.28551,116468.7987,32904.96955,35173.10673
18.380,19712.9953,122689.7734,33256.93133,37871.97542
18.385,20400.32104,129087.6065,33403.61113,36960.6909
18.390,20978.36428,136154.2725,33477.1519,35512.80159
18.395,23484.28417,144052.0517,33518.31927,33628.8928
18.400,26314.02274,151422.236,33478.95654,32504.23987
18.405,28604.1037,157108.3733,33473.86899,32581.9441
18.410,30460.47199,158763.9364,33268.96112,32611.50788
18.415,31215.26655,158717.7171,32777.79132,33525.58189
18.420,32729.11647,157754.3342,31771.05526,33714.29041
18.425,33236.17838,156229.7955,30593.72123,32187.43113
18.430,34971.01954,154286.5396,29802.62593,31294.63097
18.435,35666.70894,151857.9536,29426.43469,31091.61559
18.440,35510.53555,149172.907,29311.21429,30193.32081
18.445,35167.13139,145785.1413,28587.96823,28500.17439
18.450,33047.12844,141845.5458,27705.24672,27523.40947
18.455,28750.11085,137419.286,26955.27792,27360.95591
18.460,23245.56034,132341.5317,26190.31741,26566.42976
18.465,18588.03939,127437.5325,25254.41673,25846.0279
18.470,13059.19718,122125.8066,24506.04365,24911.78477
18.475,10706.22927,117406.0186,24201.11196,23927.02562
18.480,13175.98756,114104.6218,24570.05575,23150.39455
18.485,16715.53087,112029.6399,25123.52916,22711.74637
18.490,19964.08613,110380.6506,25590.00947,22617.68124
18.495,23666.01893,109714.886,26775.44315,23345.45388
18.500,27782.34412,110105.5178,28200.08033,24437.97784
